frame,side weight,sensitivity,threshold,buf size,gamma,goal
445,6.0,1.0,7.0,32,0.99,0
313,7.0,1.0,5.0,8,0.95,0
313,7.0,1.0,5.0,8,0.96,0
313,7.0,1.0,5.0,8,0.97,0
313,7.0,1.0,5.0,8,0.98,0
313,7.0,1.0,5.0,8,0.99,0
314,7.0,1.0,5.0,12,0.95,0
314,7.0,1.0,5.0,12,0.96,0
314,7.0,1.0,5.0,12,0.97,0
314,7.0,1.0,5.0,12,0.98,0
314,7.0,1.0,5.0,12,0.99,0
316,7.0,1.0,5.0,16,0.95,0
316,7.0,1.0,5.0,16,0.96,0
317,7.0,1.0,5.0,16,0.97,0
317,7.0,1.0,5.0,16,0.98,0
317,7.0,1.0,5.0,16,0.99,0
319,7.0,1.0,5.0,20,0.95,0
320,7.0,1.0,5.0,20,0.96,0
321,7.0,1.0,5.0,20,0.97,0
1526,7.0,1.0,5.0,20,0.98,1
842,7.0,1.0,5.0,20,0.99,0
862,7.0,1.0,5.0,24,0.95,0
1529,7.0,1.0,5.0,24,0.96,1
726,7.0,1.0,5.0,24,0.97,0
726,7.0,1.0,5.0,24,0.98,0
727,7.0,1.0,5.0,24,0.99,0
726,7.0,1.0,5.0,28,0.95,0
727,7.0,1.0,5.0,28,0.96,0
727,7.0,1.0,5.0,28,0.97,0
727,7.0,1.0,5.0,28,0.98,0
728,7.0,1.0,5.0,28,0.99,0
727,7.0,1.0,5.0,32,0.95,0
727,7.0,1.0,5.0,32,0.96,0
727,7.0,1.0,5.0,32,0.97,0
728,7.0,1.0,5.0,32,0.98,0
192,7.0,1.0,5.0,32,0.99,0
313,7.0,1.0,6.0,8,0.95,0
313,7.0,1.0,6.0,8,0.96,0
313,7.0,1.0,6.0,8,0.97,0
313,7.0,1.0,6.0,8,0.98,0
313,7.0,1.0,6.0,8,0.99,0
314,7.0,1.0,6.0,12,0.95,0
314,7.0,1.0,6.0,12,0.96,0
314,7.0,1.0,6.0,12,0.97,0
314,7.0,1.0,6.0,12,0.98,0
315,7.0,1.0,6.0,12,0.99,0
316,7.0,1.0,6.0,16,0.95,0
316,7.0,1.0,6.0,16,0.96,0
317,7.0,1.0,6.0,16,0.97,0
317,7.0,1.0,6.0,16,0.98,0
318,7.0,1.0,6.0,16,0.99,0
320,7.0,1.0,6.0,20,0.95,0
321,7.0,1.0,6.0,20,0.96,0
725,7.0,1.0,6.0,20,0.97,0
726,7.0,1.0,6.0,20,0.98,0
725,7.0,1.0,6.0,20,0.99,0
724,7.0,1.0,6.0,24,0.95,0
725,7.0,1.0,6.0,24,0.96,0
725,7.0,1.0,6.0,24,0.97,0
725,7.0,1.0,6.0,24,0.98,0
728,7.0,1.0,6.0,24,0.99,0
726,7.0,1.0,6.0,28,0.95,0
1539,7.0,1.0,6.0,28,0.96,1
1547,7.0,1.0,6.0,28,0.97,1
727,7.0,1.0,6.0,28,0.98,0
727,7.0,1.0,6.0,28,0.99,0
1541,7.0,1.0,6.0,32,0.95,1
726,7.0,1.0,6.0,32,0.96,0
728,7.0,1.0,6.0,32,0.97,0
728,7.0,1.0,6.0,32,0.98,0
650,7.0,1.0,6.0,32,0.99,0
313,7.0,1.0,7.0,8,0.95,0
313,7.0,1.0,7.0,8,0.96,0
313,7.0,1.0,7.0,8,0.97,0
313,7.0,1.0,7.0,8,0.98,0
313,7.0,1.0,7.0,8,0.99,0
314,7.0,1.0,7.0,12,0.95,0
314,7.0,1.0,7.0,12,0.96,0
314,7.0,1.0,7.0,12,0.97,0
314,7.0,1.0,7.0,12,0.98,0
314,7.0,1.0,7.0,12,0.99,0
316,7.0,1.0,7.0,16,0.95,0
316,7.0,1.0,7.0,16,0.96,0
317,7.0,1.0,7.0,16,0.97,0
317,7.0,1.0,7.0,16,0.98,0
318,7.0,1.0,7.0,16,0.99,0
320,7.0,1.0,7.0,20,0.95,0
863,7.0,1.0,7.0,20,0.96,0
848,7.0,1.0,7.0,20,0.97,0
843,7.0,1.0,7.0,20,0.98,0
724,7.0,1.0,7.0,20,0.99,0
1517,7.0,1.0,7.0,24,0.95,1
724,7.0,1.0,7.0,24,0.96,0
724,7.0,1.0,7.0,24,0.97,0
725,7.0,1.0,7.0,24,0.98,0
725,7.0,1.0,7.0,24,0.99,0
724,7.0,1.0,7.0,28,0.95,0
725,7.0,1.0,7.0,28,0.96,0
725,7.0,1.0,7.0,28,0.97,0
725,7.0,1.0,7.0,28,0.98,0
725,7.0,1.0,7.0,28,0.99,0
724,7.0,1.0,7.0,32,0.95,0
725,7.0,1.0,7.0,32,0.96,0
725,7.0,1.0,7.0,32,0.97,0
726,7.0,1.0,7.0,32,0.98,0
445,7.0,1.0,7.0,32,0.99,0
313,8.0,1.0,5.0,8,0.95,0
313,8.0,1.0,5.0,8,0.96,0
313,8.0,1.0,5.0,8,0.97,0
313,8.0,1.0,5.0,8,0.98,0
313,8.0,1.0,5.0,8,0.99,0
314,8.0,1.0,5.0,12,0.95,0
314,8.0,1.0,5.0,12,0.96,0
314,8.0,1.0,5.0,12,0.97,0
314,8.0,1.0,5.0,12,0.98,0
314,8.0,1.0,5.0,12,0.99,0
316,8.0,1.0,5.0,16,0.95,0
316,8.0,1.0,5.0,16,0.96,0
317,8.0,1.0,5.0,16,0.97,0
317,8.0,1.0,5.0,16,0.98,0
317,8.0,1.0,5.0,16,0.99,0
319,8.0,1.0,5.0,20,0.95,0
320,8.0,1.0,5.0,20,0.96,0
321,8.0,1.0,5.0,20,0.97,0
851,8.0,1.0,5.0,20,0.98,0
842,8.0,1.0,5.0,20,0.99,0
863,8.0,1.0,5.0,24,0.95,0
1331,8.0,1.0,5.0,24,0.96,0
727,8.0,1.0,5.0,24,0.97,0
727,8.0,1.0,5.0,24,0.98,0
726,8.0,1.0,5.0,24,0.99,0
727,8.0,1.0,5.0,28,0.95,0
727,8.0,1.0,5.0,28,0.96,0
727,8.0,1.0,5.0,28,0.97,0
727,8.0,1.0,5.0,28,0.98,0
728,8.0,1.0,5.0,28,0.99,0
727,8.0,1.0,5.0,32,0.95,0
727,8.0,1.0,5.0,32,0.96,0
728,8.0,1.0,5.0,32,0.97,0
729,8.0,1.0,5.0,32,0.98,0
192,8.0,1.0,5.0,32,0.99,0
313,8.0,1.0,6.0,8,0.95,0
313,8.0,1.0,6.0,8,0.96,0
313,8.0,1.0,6.0,8,0.97,0
313,8.0,1.0,6.0,8,0.98,0
313,8.0,1.0,6.0,8,0.99,0
314,8.0,1.0,6.0,12,0.95,0
314,8.0,1.0,6.0,12,0.96,0
314,8.0,1.0,6.0,12,0.97,0
314,8.0,1.0,6.0,12,0.98,0
315,8.0,1.0,6.0,12,0.99,0
316,8.0,1.0,6.0,16,0.95,0
316,8.0,1.0,6.0,16,0.96,0
317,8.0,1.0,6.0,16,0.97,0
317,8.0,1.0,6.0,16,0.98,0
318,8.0,1.0,6.0,16,0.99,0
320,8.0,1.0,6.0,20,0.95,0
726,8.0,1.0,6.0,20,0.96,0
843,8.0,1.0,6.0,20,0.97,0
727,8.0,1.0,6.0,20,0.98,0
725,8.0,1.0,6.0,20,0.99,0
725,8.0,1.0,6.0,24,0.95,0
726,8.0,1.0,6.0,24,0.96,0
725,8.0,1.0,6.0,24,0.97,0
725,8.0,1.0,6.0,24,0.98,0
728,8.0,1.0,6.0,24,0.99,0
1541,8.0,1.0,6.0,28,0.95,1
1541,8.0,1.0,6.0,28,0.96,1
726,8.0,1.0,6.0,28,0.97,0
727,8.0,1.0,6.0,28,0.98,0
727,8.0,1.0,6.0,28,0.99,0
725,8.0,1.0,6.0,32,0.95,0
726,8.0,1.0,6.0,32,0.96,0
727,8.0,1.0,6.0,32,0.97,0
729,8.0,1.0,6.0,32,0.98,0
531,8.0,1.0,6.0,32,0.99,0
313,8.0,1.0,7.0,8,0.95,0
313,8.0,1.0,7.0,8,0.96,0
313,8.0,1.0,7.0,8,0.97,0
313,8.0,1.0,7.0,8,0.98,0
313,8.0,1.0,7.0,8,0.99,0
314,8.0,1.0,7.0,12,0.95,0
314,8.0,1.0,7.0,12,0.96,0
314,8.0,1.0,7.0,12,0.97,0
314,8.0,1.0,7.0,12,0.98,0
314,8.0,1.0,7.0,12,0.99,0
316,8.0,1.0,7.0,16,0.95,0
316,8.0,1.0,7.0,16,0.96,0
317,8.0,1.0,7.0,16,0.97,0
317,8.0,1.0,7.0,16,0.98,0
318,8.0,1.0,7.0,16,0.99,0
320,8.0,1.0,7.0,20,0.95,0
849,8.0,1.0,7.0,20,0.96,0
1507,8.0,1.0,7.0,20,0.97,1
1509,8.0,1.0,7.0,20,0.98,1
725,8.0,1.0,7.0,20,0.99,0
1516,8.0,1.0,7.0,24,0.95,1
1523,8.0,1.0,7.0,24,0.96,1
725,8.0,1.0,7.0,24,0.97,0
725,8.0,1.0,7.0,24,0.98,0
726,8.0,1.0,7.0,24,0.99,0
724,8.0,1.0,7.0,28,0.95,0
725,8.0,1.0,7.0,28,0.96,0
725,8.0,1.0,7.0,28,0.97,0
725,8.0,1.0,7.0,28,0.98,0
727,8.0,1.0,7.0,28,0.99,0
724,8.0,1.0,7.0,32,0.95,0
725,8.0,1.0,7.0,32,0.96,0
725,8.0,1.0,7.0,32,0.97,0
727,8.0,1.0,7.0,32,0.98,0
441,8.0,1.0,7.0,32,0.99,0
313,9.0,1.0,5.0,8,0.95,0
313,9.0,1.0,5.0,8,0.96,0
313,9.0,1.0,5.0,8,0.97,0
313,9.0,1.0,5.0,8,0.98,0
313,9.0,1.0,5.0,8,0.99,0
314,9.0,1.0,5.0,12,0.95,0
314,9.0,1.0,5.0,12,0.96,0
314,9.0,1.0,5.0,12,0.97,0
314,9.0,1.0,5.0,12,0.98,0
314,9.0,1.0,5.0,12,0.99,0
316,9.0,1.0,5.0,16,0.95,0
316,9.0,1.0,5.0,16,0.96,0
317,9.0,1.0,5.0,16,0.97,0
317,9.0,1.0,5.0,16,0.98,0
317,9.0,1.0,5.0,16,0.99,0
319,9.0,1.0,5.0,20,0.95,0
319,9.0,1.0,5.0,20,0.96,0
321,9.0,1.0,5.0,20,0.97,0
842,9.0,1.0,5.0,20,0.98,0
1533,9.0,1.0,5.0,20,0.99,1
1528,9.0,1.0,5.0,24,0.95,1
727,9.0,1.0,5.0,24,0.96,0
1538,9.0,1.0,5.0,24,0.97,1
727,9.0,1.0,5.0,24,0.98,0
728,9.0,1.0,5.0,24,0.99,0
1342,9.0,1.0,5.0,28,0.95,0
727,9.0,1.0,5.0,28,0.96,0
728,9.0,1.0,5.0,28,0.97,0
727,9.0,1.0,5.0,28,0.98,0
728,9.0,1.0,5.0,28,0.99,0
727,9.0,1.0,5.0,32,0.95,0
728,9.0,1.0,5.0,32,0.96,0
728,9.0,1.0,5.0,32,0.97,0
729,9.0,1.0,5.0,32,0.98,0
192,9.0,1.0,5.0,32,0.99,0
313,9.0,1.0,6.0,8,0.95,0
313,9.0,1.0,6.0,8,0.96,0
313,9.0,1.0,6.0,8,0.97,0
313,9.0,1.0,6.0,8,0.98,0
313,9.0,1.0,6.0,8,0.99,0
314,9.0,1.0,6.0,12,0.95,0
314,9.0,1.0,6.0,12,0.96,0
314,9.0,1.0,6.0,12,0.97,0
314,9.0,1.0,6.0,12,0.98,0
315,9.0,1.0,6.0,12,0.99,0
316,9.0,1.0,6.0,16,0.95,0
316,9.0,1.0,6.0,16,0.96,0
317,9.0,1.0,6.0,16,0.97,0
317,9.0,1.0,6.0,16,0.98,0
318,9.0,1.0,6.0,16,0.99,0
319,9.0,1.0,6.0,20,0.95,0
321,9.0,1.0,6.0,20,0.96,0
726,9.0,1.0,6.0,20,0.97,0
725,9.0,1.0,6.0,20,0.98,0
725,9.0,1.0,6.0,20,0.99,0
725,9.0,1.0,6.0,24,0.95,0
725,9.0,1.0,6.0,24,0.96,0
725,9.0,1.0,6.0,24,0.97,0
728,9.0,1.0,6.0,24,0.98,0
729,9.0,1.0,6.0,24,0.99,0
727,9.0,1.0,6.0,28,0.95,0
727,9.0,1.0,6.0,28,0.96,0
727,9.0,1.0,6.0,28,0.97,0
727,9.0,1.0,6.0,28,0.98,0
728,9.0,1.0,6.0,28,0.99,0
726,9.0,1.0,6.0,32,0.95,0
727,9.0,1.0,6.0,32,0.96,0
728,9.0,1.0,6.0,32,0.97,0
730,9.0,1.0,6.0,32,0.98,0
527,9.0,1.0,6.0,32,0.99,0
313,9.0,1.0,7.0,8,0.95,0
313,9.0,1.0,7.0,8,0.96,0
313,9.0,1.0,7.0,8,0.97,0
313,9.0,1.0,7.0,8,0.98,0
313,9.0,1.0,7.0,8,0.99,0
314,9.0,1.0,7.0,12,0.95,0
314,9.0,1.0,7.0,12,0.96,0
314,9.0,1.0,7.0,12,0.97,0
314,9.0,1.0,7.0,12,0.98,0
314,9.0,1.0,7.0,12,0.99,0
316,9.0,1.0,7.0,16,0.95,0
316,9.0,1.0,7.0,16,0.96,0
317,9.0,1.0,7.0,16,0.97,0
318,9.0,1.0,7.0,16,0.98,0
318,9.0,1.0,7.0,16,0.99,0
321,9.0,1.0,7.0,20,0.95,0
849,9.0,1.0,7.0,20,0.96,0
842,9.0,1.0,7.0,20,0.97,0
1514,9.0,1.0,7.0,20,0.98,1
725,9.0,1.0,7.0,20,0.99,0
1516,9.0,1.0,7.0,24,0.95,1
1524,9.0,1.0,7.0,24,0.96,1
725,9.0,1.0,7.0,24,0.97,0
726,9.0,1.0,7.0,24,0.98,0
726,9.0,1.0,7.0,24,0.99,0
725,9.0,1.0,7.0,28,0.95,0
725,9.0,1.0,7.0,28,0.96,0
726,9.0,1.0,7.0,28,0.97,0
725,9.0,1.0,7.0,28,0.98,0
727,9.0,1.0,7.0,28,0.99,0
724,9.0,1.0,7.0,32,0.95,0
725,9.0,1.0,7.0,32,0.96,0
725,9.0,1.0,7.0,32,0.97,0
727,9.0,1.0,7.0,32,0.98,0
727,9.0,1.0,7.0,32,0.99,0
313,10.0,1.0,5.0,8,0.95,0
313,10.0,1.0,5.0,8,0.96,0
313,10.0,1.0,5.0,8,0.97,0
313,10.0,1.0,5.0,8,0.98,0
313,10.0,1.0,5.0,8,0.99,0
314,10.0,1.0,5.0,12,0.95,0
314,10.0,1.0,5.0,12,0.96,0
314,10.0,1.0,5.0,12,0.97,0
314,10.0,1.0,5.0,12,0.98,0
314,10.0,1.0,5.0,12,0.99,0
316,10.0,1.0,5.0,16,0.95,0
316,10.0,1.0,5.0,16,0.96,0
317,10.0,1.0,5.0,16,0.97,0
317,10.0,1.0,5.0,16,0.98,0
317,10.0,1.0,5.0,16,0.99,0
319,10.0,1.0,5.0,20,0.95,0
320,10.0,1.0,5.0,20,0.96,0
952,10.0,1.0,5.0,20,0.97,0
1531,10.0,1.0,5.0,20,0.98,1
844,10.0,1.0,5.0,20,0.99,0
956,10.0,1.0,5.0,24,0.95,0
1536,10.0,1.0,5.0,24,0.96,1
727,10.0,1.0,5.0,24,0.97,0
727,10.0,1.0,5.0,24,0.98,0
728,10.0,1.0,5.0,24,0.99,0
1542,10.0,1.0,5.0,28,0.95,1
727,10.0,1.0,5.0,28,0.96,0
728,10.0,1.0,5.0,28,0.97,0
727,10.0,1.0,5.0,28,0.98,0
728,10.0,1.0,5.0,28,0.99,0
728,10.0,1.0,5.0,32,0.95,0
727,10.0,1.0,5.0,32,0.96,0
728,10.0,1.0,5.0,32,0.97,0
729,10.0,1.0,5.0,32,0.98,0
192,10.0,1.0,5.0,32,0.99,0
313,10.0,1.0,6.0,8,0.95,0
313,10.0,1.0,6.0,8,0.96,0
313,10.0,1.0,6.0,8,0.97,0
313,10.0,1.0,6.0,8,0.98,0
313,10.0,1.0,6.0,8,0.99,0
314,10.0,1.0,6.0,12,0.95,0
314,10.0,1.0,6.0,12,0.96,0
314,10.0,1.0,6.0,12,0.97,0
314,10.0,1.0,6.0,12,0.98,0
315,10.0,1.0,6.0,12,0.99,0
316,10.0,1.0,6.0,16,0.95,0
316,10.0,1.0,6.0,16,0.96,0
317,10.0,1.0,6.0,16,0.97,0
317,10.0,1.0,6.0,16,0.98,0
318,10.0,1.0,6.0,16,0.99,0
319,10.0,1.0,6.0,20,0.95,0
321,10.0,1.0,6.0,20,0.96,0
726,10.0,1.0,6.0,20,0.97,0
725,10.0,1.0,6.0,20,0.98,0
726,10.0,1.0,6.0,20,0.99,0
725,10.0,1.0,6.0,24,0.95,0
725,10.0,1.0,6.0,24,0.96,0
726,10.0,1.0,6.0,24,0.97,0
726,10.0,1.0,6.0,24,0.98,0
726,10.0,1.0,6.0,24,0.99,0
727,10.0,1.0,6.0,28,0.95,0
727,10.0,1.0,6.0,28,0.96,0
728,10.0,1.0,6.0,28,0.97,0
727,10.0,1.0,6.0,28,0.98,0
728,10.0,1.0,6.0,28,0.99,0
1542,10.0,1.0,6.0,32,0.95,1
726,10.0,1.0,6.0,32,0.96,0
728,10.0,1.0,6.0,32,0.97,0
729,10.0,1.0,6.0,32,0.98,0
528,10.0,1.0,6.0,32,0.99,0
313,10.0,1.0,7.0,8,0.95,0
313,10.0,1.0,7.0,8,0.96,0
313,10.0,1.0,7.0,8,0.97,0
313,10.0,1.0,7.0,8,0.98,0
313,10.0,1.0,7.0,8,0.99,0
314,10.0,1.0,7.0,12,0.95,0
314,10.0,1.0,7.0,12,0.96,0
314,10.0,1.0,7.0,12,0.97,0
314,10.0,1.0,7.0,12,0.98,0
314,10.0,1.0,7.0,12,0.99,0
316,10.0,1.0,7.0,16,0.95,0
316,10.0,1.0,7.0,16,0.96,0
317,10.0,1.0,7.0,16,0.97,0
318,10.0,1.0,7.0,16,0.98,0
318,10.0,1.0,7.0,16,0.99,0
320,10.0,1.0,7.0,20,0.95,0
851,10.0,1.0,7.0,20,0.96,0
843,10.0,1.0,7.0,20,0.97,0
845,10.0,1.0,7.0,20,0.98,0
725,10.0,1.0,7.0,20,0.99,0
1516,10.0,1.0,7.0,24,0.95,1
725,10.0,1.0,7.0,24,0.96,0
725,10.0,1.0,7.0,24,0.97,0
726,10.0,1.0,7.0,24,0.98,0
727,10.0,1.0,7.0,24,0.99,0
725,10.0,1.0,7.0,28,0.95,0
726,10.0,1.0,7.0,28,0.96,0
726,10.0,1.0,7.0,28,0.97,0
726,10.0,1.0,7.0,28,0.98,0
730,10.0,1.0,7.0,28,0.99,0
725,10.0,1.0,7.0,32,0.95,0
725,10.0,1.0,7.0,32,0.96,0
726,10.0,1.0,7.0,32,0.97,0
727,10.0,1.0,7.0,32,0.98,0
727,10.0,1.0,7.0,32,0.99,0
838,6.0,1.5,5.0,8,0.95,0
838,6.0,1.5,5.0,8,0.96,0
838,6.0,1.5,5.0,8,0.97,0
836,6.0,1.5,5.0,8,0.98,0
836,6.0,1.5,5.0,8,0.99,0
837,6.0,1.5,5.0,12,0.95,0
700,6.0,1.5,5.0,12,0.96,0
837,6.0,1.5,5.0,12,0.97,0
837,6.0,1.5,5.0,12,0.98,0
1638,6.0,1.5,5.0,12,0.99,1
1641,6.0,1.5,5.0,16,0.95,1
1643,6.0,1.5,5.0,16,0.96,1
1645,6.0,1.5,5.0,16,0.97,1
1633,6.0,1.5,5.0,16,0.98,1
704,6.0,1.5,5.0,16,0.99,0
706,6.0,1.5,5.0,20,0.95,0
847,6.0,1.5,5.0,20,0.96,0
843,6.0,1.5,5.0,20,0.97,0
846,6.0,1.5,5.0,20,0.98,0
315,6.0,1.5,5.0,20,0.99,0
319,6.0,1.5,5.0,24,0.95,0
314,6.0,1.5,5.0,24,0.96,0
315,6.0,1.5,5.0,24,0.97,0
318,6.0,1.5,5.0,24,0.98,0
760,6.0,1.5,5.0,24,0.99,0
314,6.0,1.5,5.0,28,0.95,0
318,6.0,1.5,5.0,28,0.96,0
698,6.0,1.5,5.0,28,0.97,0
698,6.0,1.5,5.0,28,0.98,0
192,6.0,1.5,5.0,28,0.99,0
315,6.0,1.5,5.0,32,0.95,0
699,6.0,1.5,5.0,32,0.96,0
699,6.0,1.5,5.0,32,0.97,0
699,6.0,1.5,5.0,32,0.98,0
706,6.0,1.5,5.0,32,0.99,0
1628,6.0,1.5,6.0,8,0.95,1
1628,6.0,1.5,6.0,8,0.96,1
1628,6.0,1.5,6.0,8,0.97,1
714,6.0,1.5,6.0,8,0.98,0
1629,6.0,1.5,6.0,8,0.99,1
1630,6.0,1.5,6.0,12,0.95,1
1630,6.0,1.5,6.0,12,0.96,1
1633,6.0,1.5,6.0,12,0.97,1
1633,6.0,1.5,6.0,12,0.98,1
1632,6.0,1.5,6.0,12,0.99,1
1633,6.0,1.5,6.0,16,0.95,1
1635,6.0,1.5,6.0,16,0.96,1
1638,6.0,1.5,6.0,16,0.97,1
699,6.0,1.5,6.0,16,0.98,0
701,6.0,1.5,6.0,16,0.99,0
318,6.0,1.5,6.0,20,0.95,0
840,6.0,1.5,6.0,20,0.96,0
843,6.0,1.5,6.0,20,0.97,0
319,6.0,1.5,6.0,20,0.98,0
315,6.0,1.5,6.0,20,0.99,0
318,6.0,1.5,6.0,24,0.95,0
315,6.0,1.5,6.0,24,0.96,0
316,6.0,1.5,6.0,24,0.97,0
1638,6.0,1.5,6.0,24,0.98,1
1649,6.0,1.5,6.0,24,0.99,1
314,6.0,1.5,6.0,28,0.95,0
1634,6.0,1.5,6.0,28,0.96,1
845,6.0,1.5,6.0,28,0.97,0
764,6.0,1.5,6.0,28,0.98,0
213,6.0,1.5,6.0,28,0.99,0
316,6.0,1.5,6.0,32,0.95,0
1635,6.0,1.5,6.0,32,0.96,1
757,6.0,1.5,6.0,32,0.97,0
762,6.0,1.5,6.0,32,0.98,0
734,6.0,1.5,6.0,32,0.99,0
314,6.0,1.5,7.0,8,0.95,0
314,6.0,1.5,7.0,8,0.96,0
314,6.0,1.5,7.0,8,0.97,0
314,6.0,1.5,7.0,8,0.98,0
315,6.0,1.5,7.0,8,0.99,0
1630,6.0,1.5,7.0,12,0.95,1
1631,6.0,1.5,7.0,12,0.96,1
1631,6.0,1.5,7.0,12,0.97,1
315,6.0,1.5,7.0,12,0.98,0
315,6.0,1.5,7.0,12,0.99,0
316,6.0,1.5,7.0,16,0.95,0
316,6.0,1.5,7.0,16,0.96,0
317,6.0,1.5,7.0,16,0.97,0
699,6.0,1.5,7.0,16,0.98,0
699,6.0,1.5,7.0,16,0.99,0
700,6.0,1.5,7.0,20,0.95,0
837,6.0,1.5,7.0,20,0.96,0
838,6.0,1.5,7.0,20,0.97,0
314,6.0,1.5,7.0,20,0.98,0
317,6.0,1.5,7.0,20,0.99,0
314,6.0,1.5,7.0,24,0.95,0
315,6.0,1.5,7.0,24,0.96,0
317,6.0,1.5,7.0,24,0.97,0
1644,6.0,1.5,7.0,24,0.98,1
213,6.0,1.5,7.0,24,0.99,0
315,6.0,1.5,7.0,28,0.95,0
1638,6.0,1.5,7.0,28,0.96,1
843,6.0,1.5,7.0,28,0.97,0
860,6.0,1.5,7.0,28,0.98,0
211,6.0,1.5,7.0,28,0.99,0
1632,6.0,1.5,7.0,32,0.95,1
840,6.0,1.5,7.0,32,0.96,0
847,6.0,1.5,7.0,32,0.97,0
758,6.0,1.5,7.0,32,0.98,0
209,6.0,1.5,7.0,32,0.99,0
836,7.0,1.5,5.0,8,0.95,0
836,7.0,1.5,5.0,8,0.96,0
835,7.0,1.5,5.0,8,0.97,0
835,7.0,1.5,5.0,8,0.98,0
715,7.0,1.5,5.0,8,0.99,0
836,7.0,1.5,5.0,12,0.95,0
837,7.0,1.5,5.0,12,0.96,0
1640,7.0,1.5,5.0,12,0.97,1
1637,7.0,1.5,5.0,12,0.98,1
1638,7.0,1.5,5.0,12,0.99,1
1643,7.0,1.5,5.0,16,0.95,1
1643,7.0,1.5,5.0,16,0.96,1
1645,7.0,1.5,5.0,16,0.97,1
1634,7.0,1.5,5.0,16,0.98,1
847,7.0,1.5,5.0,16,0.99,0
709,7.0,1.5,5.0,20,0.95,0
707,7.0,1.5,5.0,20,0.96,0
704,7.0,1.5,5.0,20,0.97,0
847,7.0,1.5,5.0,20,0.98,0
315,7.0,1.5,5.0,20,0.99,0
706,7.0,1.5,5.0,24,0.95,0
314,7.0,1.5,5.0,24,0.96,0
316,7.0,1.5,5.0,24,0.97,0
1643,7.0,1.5,5.0,24,0.98,1
699,7.0,1.5,5.0,24,0.99,0
314,7.0,1.5,5.0,28,0.95,0
318,7.0,1.5,5.0,28,0.96,0
699,7.0,1.5,5.0,28,0.97,0
700,7.0,1.5,5.0,28,0.98,0
193,7.0,1.5,5.0,28,0.99,0
315,7.0,1.5,5.0,32,0.95,0
924,7.0,1.5,5.0,32,0.96,0
699,7.0,1.5,5.0,32,0.97,0
699,7.0,1.5,5.0,32,0.98,0
706,7.0,1.5,5.0,32,0.99,0
314,7.0,1.5,6.0,8,0.95,0
1629,7.0,1.5,6.0,8,0.96,1
1629,7.0,1.5,6.0,8,0.97,1
1630,7.0,1.5,6.0,8,0.98,1
1630,7.0,1.5,6.0,8,0.99,1
1632,7.0,1.5,6.0,12,0.95,1
1632,7.0,1.5,6.0,12,0.96,1
1632,7.0,1.5,6.0,12,0.97,1
1632,7.0,1.5,6.0,12,0.98,1
1632,7.0,1.5,6.0,12,0.99,1
1637,7.0,1.5,6.0,16,0.95,1
1635,7.0,1.5,6.0,16,0.96,1
1628,7.0,1.5,6.0,16,0.97,1
1638,7.0,1.5,6.0,16,0.98,1
701,7.0,1.5,6.0,16,0.99,0
841,7.0,1.5,6.0,20,0.95,0
840,7.0,1.5,6.0,20,0.96,0
843,7.0,1.5,6.0,20,0.97,0
314,7.0,1.5,6.0,20,0.98,0
315,7.0,1.5,6.0,20,0.99,0
318,7.0,1.5,6.0,24,0.95,0
314,7.0,1.5,6.0,24,0.96,0
316,7.0,1.5,6.0,24,0.97,0
1643,7.0,1.5,6.0,24,0.98,1
1646,7.0,1.5,6.0,24,0.99,1
314,7.0,1.5,6.0,28,0.95,0
1637,7.0,1.5,6.0,28,0.96,1
1636,7.0,1.5,6.0,28,0.97,1
848,7.0,1.5,6.0,28,0.98,0
210,7.0,1.5,6.0,28,0.99,0
316,7.0,1.5,6.0,32,0.95,0
918,7.0,1.5,6.0,32,0.96,0
757,7.0,1.5,6.0,32,0.97,0
761,7.0,1.5,6.0,32,0.98,0
736,7.0,1.5,6.0,32,0.99,0
314,7.0,1.5,7.0,8,0.95,0
314,7.0,1.5,7.0,8,0.96,0
314,7.0,1.5,7.0,8,0.97,0
315,7.0,1.5,7.0,8,0.98,0
314,7.0,1.5,7.0,8,0.99,0
1633,7.0,1.5,7.0,12,0.95,1
315,7.0,1.5,7.0,12,0.96,0
1632,7.0,1.5,7.0,12,0.97,1
1632,7.0,1.5,7.0,12,0.98,1
315,7.0,1.5,7.0,12,0.99,0
316,7.0,1.5,7.0,16,0.95,0
316,7.0,1.5,7.0,16,0.96,0
317,7.0,1.5,7.0,16,0.97,0
1627,7.0,1.5,7.0,16,0.98,1
699,7.0,1.5,7.0,16,0.99,0
838,7.0,1.5,7.0,20,0.95,0
701,7.0,1.5,7.0,20,0.96,0
841,7.0,1.5,7.0,20,0.97,0
318,7.0,1.5,7.0,20,0.98,0
317,7.0,1.5,7.0,20,0.99,0
845,7.0,1.5,7.0,24,0.95,0
314,7.0,1.5,7.0,24,0.96,0
317,7.0,1.5,7.0,24,0.97,0
1643,7.0,1.5,7.0,24,0.98,1
629,7.0,1.5,7.0,24,0.99,0
315,7.0,1.5,7.0,28,0.95,0
1632,7.0,1.5,7.0,28,0.96,1
843,7.0,1.5,7.0,28,0.97,0
859,7.0,1.5,7.0,28,0.98,0
210,7.0,1.5,7.0,28,0.99,0
1633,7.0,1.5,7.0,32,0.95,1
839,7.0,1.5,7.0,32,0.96,0
847,7.0,1.5,7.0,32,0.97,0
762,7.0,1.5,7.0,32,0.98,0
338,7.0,1.5,7.0,32,0.99,0
